country,year,prct_access_elec,prct_renew_prod,prct_renew_cons
Sweden,2024,..,..,..
Switzerland,2015,100,4.20987326065763,23.9
Switzerland,2016,100,5.04692420909364,24.1
Switzerland,2017,100,5.81785917992268,25
Switzerland,2018,100,5.6279560871892,24.2
Switzerland,2019,100,5.71327520302532,24.8
Switzerland,2020,100,6.58867766868602,26.4
Switzerland,2021,100,7.62737458850533,27.7
Switzerland,2022,100,..,..
Switzerland,2023,100,..,..
Switzerland,2024,..,..,..
Syrian Arab Republic,2015,90,0.173744590922814,0.6
Syrian Arab Republic,2016,89.8,0.181259842519685,1.3
Syrian Arab Republic,2017,89.6,0.160782862166289,1.1
Syrian Arab Republic,2018,86,0.139360337934676,0.9
Syrian Arab Republic,2019,89.2,0.14528125584003,1
Syrian Arab Republic,2020,89,0.211973546815176,1.1
Syrian Arab Republic,2021,88.8,0.371048519572098,1.1
Syrian Arab Republic,2022,89,..,..
Syrian Arab Republic,2023,88.4,..,..
Syrian Arab Republic,2024,..,..,..
Tajikistan,2015,98,-0.582682671017364,48.1
Tajikistan,2016,99.3,0.991643454038997,43.7
Tajikistan,2017,99.3,0.98862758087667,44.2
Tajikistan,2018,99.3,0.908114679363793,41.6
Tajikistan,2019,99.4,0.84926277616071,40.1
Tajikistan,2020,99.5,6.14417910447761,38.8
Tajikistan,2021,99.6,3.33983300352334,34.9
Tajikistan,2022,100,..,..
Tajikistan,2023,100,..,..
Tajikistan,2024,..,..,..
Tanzania,2015,26.2,3.28296115019884,82.8
Tanzania,2016,32.8,3.41230904817861,81.7
Tanzania,2017,32.1,3.4546870574908,82
Tanzania,2018,34.9,3.45737704918033,81.3
Tanzania,2019,37.7,3.21223241590214,80.4
Tanzania,2020,39.9,3.2230415860735,80.8
Tanzania,2021,42.7,3.50960698689956,78.3
Tanzania,2022,45.8,..,..
Tanzania,2023,48.3,..,..
Tanzania,2024,..,..,..
Thailand,2015,99.6,10.9237564959169,22.6
Thailand,2016,99.9,18.9619482005576,22.4
Thailand,2017,99.9,17.5784530448113,22.2
Thailand,2018,99.8,19.638923446039,23.7
Thailand,2019,99.9,21.8353127893136,23.9
Thailand,2020,100,16.1636964774532,20.9
Thailand,2021,100,17.2997083499576,19
Thailand,2022,99.9,..,..
Thailand,2023,100,..,..
Thailand,2024,..,..,..
Timor-Leste,2015,67.3,0.261818181818182,18
Timor-Leste,2016,76.5,0.220978501063588,12.7
Timor-Leste,2017,79.5,0.115842454262203,13.2
Timor-Leste,2018,85.2,0.109852645933558,12.7
Timor-Leste,2019,90.6,0.0960869421159007,11.7
Timor-Leste,2020,96,0.10147317302988,11.4
Timor-Leste,2021,100,0.102282515073213,12.1
Timor-Leste,2022,99.7,..,11.4
Timor-Leste,2023,100,..,..
Timor-Leste,2024,..,..,..
Togo,2015,44.7,0.18,81
Togo,2016,46.8,0.03125,80.7
Togo,2017,48,13.8634423897582,78.4
Togo,2018,50,-15.2934232715008,76.7
Togo,2019,52.5,2.495,78.6
Togo,2020,54.1,2.45008183306056,76.2
Togo,2021,55.7,11.7008,75.1
Togo,2022,57.2,..,..
Togo,2023,59.2,..,..
Togo,2024,..,..,..
Tonga,2015,100,7.89246941237291,1.9
Tonga,2016,97,8.43941537010844,2
Tonga,2017,98.2,9.32611311672684,2
Tonga,2018,99,10.8752544344286,1.8
Tonga,2019,98.4,12.7067254685777,1.8
Tonga,2020,99.9,14.2141600108298,1.9
Tonga,2021,100,14.2006227155814,1.8
Tonga,2022,100,..,2.3
Tonga,2023,100,..,..
Tonga,2024,..,..,..
Trinidad and Tobago,2015,100,0.0654127481713689,0.4
Trinidad and Tobago,2016,100,0.0664614077927593,0.4
Trinidad and Tobago,2017,100,0.0671457685294433,0.4
Trinidad and Tobago,2018,100,0.0678590785907859,0.5
Trinidad and Tobago,2019,100,0.0681323465389639,0.4
Trinidad and Tobago,2020,100,0.0678590785907859,0.5
Trinidad and Tobago,2021,100,0.067595292085088,0.5
Trinidad and Tobago,2022,100,..,..
Trinidad and Tobago,2023,98.7,..,..
Trinidad and Tobago,2024,..,..,..
Tunisia,2015,99.9,2.53477376715811,12.5
Tunisia,2016,100,2.74022628548338,12.4
Tunisia,2017,100,2.60081863366144,11.8
Tunisia,2018,99.8,2.71869024856597,11.9
Tunisia,2019,100,2.93036249659308,12.2
Tunisia,2020,99.9,2.89142135068096,12.9
Tunisia,2021,99.9,2.69209684787574,11.6
Tunisia,2022,100,..,..
Tunisia,2023,100,..,..
Tunisia,2024,..,..,..
Turkiye,2015,100,6.30874808524618,13.3
Turkiye,2016,100,8.38776566280866,13.2
Turkiye,2017,100,9.76210403092066,11.4
Turkiye,2018,100,12.4123575710053,11.8
Turkiye,2019,100,14.2949255833391,14.1
Turkiye,2020,100,16.3852782659446,13.7
Turkiye,2021,100,18.7108026636951,12
Turkiye,2022,100,..,..
Turkiye,2023,100,..,..
Turkiye,2024,..,..,..
Turkmenistan,2015,100,0.000665660779266886,0.1
Turkmenistan,2016,100,0.000633258749525056,0.1
Turkmenistan,2017,100,0.000627720120522263,0.1
Turkmenistan,2018,100,0.000591412687773528,0.1
Turkmenistan,2019,99.9,0.000666666666666667,0.1
Turkmenistan,2020,100,0.000582252930673084,0.1
Turkmenistan,2021,100,-0.00651408450704225,0.1
Turkmenistan,2022,100,..,..
Turkmenistan,2023,100,..,..
Turkmenistan,2024,..,..,..
Turks and Caicos Islands,2015,100,0.0217344055640078,0.4
Turks and Caicos Islands,2016,100,0.02040399918384,0.4
Turks and Caicos Islands,2017,100,0.102284350494374,0.3
Turks and Caicos Islands,2018,100,0.267763591912763,0.4
Turks and Caicos Islands,2019,100,0.562205989214824,0.5
Turks and Caicos Islands,2020,99.4,0.573166452216634,0.5
Turks and Caicos Islands,2021,100,1.48336829487564,0.8
Turks and Caicos Islands,2022,99.9,..,0.8
Turks and Caicos Islands,2023,100,..,..
Turks and Caicos Islands,2024,..,..,..
Tuvalu,2015,98.1,11.4613180515759,3
Tuvalu,2016,97.3,23.6276849642005,7.3
Tuvalu,2017,98.7,23.2667450058754,7
Tuvalu,2018,99,19.2525481313703,6.4
Tuvalu,2019,99.7,19.2307692307692,6.3
Tuvalu,2020,99.4,15.8385093167702,5
Tuvalu,2021,99.7,15.8385093167702,5
Tuvalu,2022,100,..,5.2
Tuvalu,2023,100,..,..
Tuvalu,2024,..,..,..
Uganda,2015,18.5,8.90081028220173,91.7
Uganda,2016,26.7,6.6768260641093,91.4
Uganda,2017,32.4,6.86636912575479,91.3
Uganda,2018,41.9,7.69055374592834,90.5
Uganda,2019,41.3,8.22438704028021,90.5
Uganda,2020,42.1,7.80457516339869,91.6
Uganda,2021,45.2,2.0631159969674,91
Uganda,2022,47.1,..,90.9
Uganda,2023,51.5,..,..
Uganda,2024,..,..,..
Ukraine,2015,100,1.47999780061338,4.2
Ukraine,2016,100,1.38412133217478,5.5
Ukraine,2017,100,2.0667350273977,6.5
Ukraine,2018,100,2.08499496349315,6.9
Ukraine,2019,100,4.10417734411999,7.4
Ukraine,2020,100,7.68713739917928,8.7
Ukraine,2021,100,5.47085755537824,8.9
Ukraine,2022,100,..,..
Ukraine,2023,100,..,..
Ukraine,2024,..,..,..
United Arab Emirates,2015,100,0.240204736895818,0.1
United Arab Emirates,2016,100,0.248154120342867,0.1
United Arab Emirates,2017,100,0.557695737471018,0.2
United Arab Emirates,2018,100,0.885151528519123,0.3
United Arab Emirates,2019,100,2.64586794169905,0.7
United Arab Emirates,2020,100,3.78319860170417,0.9
United Arab Emirates,2021,100,4.20134583903604,1
United Arab Emirates,2022,100,..,..
United Arab Emirates,2023,100,..,..
United Arab Emirates,2024,..,..,..
United Kingdom,2015,100,22.797935125061,7.7
United Kingdom,2016,100,23.0155435498123,7.7
United Kingdom,2017,100,27.5604645718062,8.8
United Kingdom,2018,100,31.3778034424785,10.2
United Kingdom,2019,100,35.1429075020641,11.4
United Kingdom,2020,100,41.1642719597097,13.6
United Kingdom,2021,100,37.8311738385223,12.2
United Kingdom,2022,100,..,..
United Kingdom,2023,100,..,..
United Kingdom,2024,..,..,..
United States,2015,100,7.35254388360494,8.9
United States,2016,100,8.50075843849591,9.3
United States,2017,100,9.700691811457,9.7
United States,2018,100,10.0478956277699,9.9
United States,2019,100,10.8666213545367,10.2
United States,2020,100,12.6817482828225,11
United States,2021,100,14.0077934914494,10.9
United States,2022,100,..,..
United States,2023,100,..,..
United States,2024,..,..,..
Upper middle income,2015,98.9983511185364,4.59383976367316,14.5429189160572
Upper middle income,2016,99.0344942337774,5.90101647941259,14.9096847055022
Upper middle income,2017,99.1608269162572,6.85469725000061,15.1318149947337
Upper middle income,2018,99.1796087241328,8.03802749314013,15.3128112264645
Upper middle income,2019,99.2771270394009,9.0902340209384,15.8640951439244
Upper middle income,2020,99.2175769160247,10.1611021082672,16.5853427587953
Upper middle income,2021,99.4356373038317,11.9103415356067,..
Upper middle income,2022,99.5088717815517,..,..
Upper middle income,2023,99.4286124139067,..,..
Upper middle income,2024,..,..,..
Uruguay,2015,99.7,32.8262072984194,59.4
Uruguay,2016,99.7,39.9671517072468,60.3
Uruguay,2017,99.8,45.9444328389388,60.8
Uruguay,2018,99.8,52.5272876487485,60.8
Uruguay,2019,99.9,47.6687368028816,59.3
Uruguay,2020,100,63.6309050772627,61.2
Uruguay,2021,100,51.393497968115,57.8
Uruguay,2022,100,..,..
Uruguay,2023,100,..,..
Uruguay,2024,..,..,..
Uzbekistan,2015,99.9,2.22458719431478,1.7
Uzbekistan,2016,99.9,2.11972682528058,1.6
Uzbekistan,2017,100,0.291499506741204,1.7
Uzbekistan,2018,100,0.0113361740015263,1.5
Uzbekistan,2019,100,0.0103886291731596,1.6
Uzbekistan,2020,100,0.0252631578947368,1
Uzbekistan,2021,99.9,0.109580594986197,1
Uzbekistan,2022,100,..,..
Uzbekistan,2023,100,..,..
Uzbekistan,2024,..,..,..
Vanuatu,2015,52.3,18.9709172259508,35.6
Vanuatu,2016,57.8,14.0425531914894,33.1
Vanuatu,2017,62.8,11.5297946920381,35.7
Vanuatu,2018,61.6,13.8510612194823,29.7
Vanuatu,2019,64.5,17.9051663128096,31.6
Vanuatu,2020,67.3,17.8013741411618,26
Vanuatu,2021,70,14.4229553785868,24.6
Vanuatu,2022,71.6,..,25
Vanuatu,2023,61.6,..,..
Vanuatu,2024,..,..,..
"Venezuela, RB",2015,100,0.230403551392069,15.4
"Venezuela, RB",2016,99.4,0.09843146169584,14.6
"Venezuela, RB",2017,99.2,-8.00910496186448,14.3
"Venezuela, RB",2018,99.9,-7.6635580048043,14.6
"Venezuela, RB",2019,99.8,-17.2964440497806,15.8
"Venezuela, RB",2020,99.9,-6.17218310808988,31.2
"Venezuela, RB",2021,100,-6.82761231042314,33.7
"Venezuela, RB",2022,100,..,..
"Venezuela, RB",2023,100,..,..
"Venezuela, RB",2024,..,..,..
Viet Nam,2015,99.3,0.733762784722565,27.8
Viet Nam,2016,99.2,0.597059752522706,26.8
Viet Nam,2017,100,1.32019593836106,28.3
Viet Nam,2018,100,1.30389576930863,24.3
Viet Nam,2019,99.4,2.94445992972498,20.4
Viet Nam,2020,99.8,5.37810936985936,18.9
Viet Nam,2021,100,10.1722062845034,24.2
Viet Nam,2022,100,..,..
Viet Nam,2023,99.8,..,..
Viet Nam,2024,..,..,..
Virgin Islands (U.S.),2015,100,1.95512172582089,5.6
Virgin Islands (U.S.),2016,100,1.97789412449098,5.7
Virgin Islands (U.S.),2017,100,1.43454757311226,5.3
Virgin Islands (U.S.),2018,100,2.41666120898553,5.8
Virgin Islands (U.S.),2019,100,2.38156705821608,6.2
Virgin Islands (U.S.),2020,100,2.27230740809163,5.9
Virgin Islands (U.S.),2021,100,2.50440255203672,5.9
Virgin Islands (U.S.),2022,100,..,5.9
Virgin Islands (U.S.),2023,100,..,..
Virgin Islands (U.S.),2024,..,..,..
West Bank and Gaza,2015,99.9,1.79744277330846,11
West Bank and Gaza,2016,100,7.91330739009813,12.3
West Bank and Gaza,2017,99.9,8.3498023715415,10.5
West Bank and Gaza,2018,100,14.3281595398255,12.7
West Bank and Gaza,2019,100,15.1699595042336,13.9
West Bank and Gaza,2020,100,21.2691007759318,15
West Bank and Gaza,2021,100,24.4633507853403,15.4
West Bank and Gaza,2022,100,..,15.4
West Bank and Gaza,2023,100,..,..
West Bank and Gaza,2024,..,..,..
World,2015,86.9239995427518,6.62894752049487,17.4035082673572
World,2016,88.1044791994569,7.357428807255,17.6281084915531
World,2017,88.9317628469647,8.24362756072412,17.8541835016377
World,2018,89.7973878560124,8.9931692685583,18.1052270747944
World,2019,90.1083920202658,10.0257728750493,18.5751641385934
World,2020,90.3956876080963,11.4542533147266,19.7355641050053
World,2021,91.3342664591051,12.4213916892576,..
World,2022,91.2883104888965,..,..
World,2023,91.5991774421991,..,..
World,2024,..,..,..
"Yemen, Rep.",2015,67.4,2.01735809755251,2
"Yemen, Rep.",2016,68.9,3.23035230352304,2.6
"Yemen, Rep.",2017,79.2,4.88401412002017,3
"Yemen, Rep.",2018,62,8.89511388684791,2.9
"Yemen, Rep.",2019,72.8,7.68650793650794,3
"Yemen, Rep.",2020,73.9,10.1597548518897,3.5
"Yemen, Rep.",2021,74.9,10.4517755831057,3.7
"Yemen, Rep.",2022,76,..,..
"Yemen, Rep.",2023,83.6,..,..
"Yemen, Rep.",2024,..,..,..
Zambia,2015,31.1,0.47700851536468,84
Zambia,2016,35.4,0.542609287293757,84
Zambia,2017,40.3,0.367943340438699,83.5
Zambia,2018,40.2,0.383225806451613,83.8
Zambia,2019,43,0.984934468315093,86.1
Zambia,2020,44.6,1.57779089597271,85.4
Zambia,2021,46.7,1.34233980144404,83
Zambia,2022,47.8,..,..
Zambia,2023,51.1,..,..
Zambia,2024,..,..,..
Zimbabwe,2015,33.7,2.63989290495315,80.8
Zimbabwe,2016,42.5,0.252967154292023,81.7
Zimbabwe,2017,44,2.632101708383,82
Zimbabwe,2018,45.4,9.15348489700075,79.7
Zimbabwe,2019,46.7,14.6058452722063,81
Zimbabwe,2020,52.7,-0.65832614322692,84.1
Zimbabwe,2021,49,24.2186079545455,82.4
Zimbabwe,2022,50.1,..,..
Zimbabwe,2023,62,..,..
Zimbabwe,2024,..,..,..
